User_Id,Session_start,Session_end,Offer_notification_click_time,Purchase_completion_time
1296,2025-05-04 07:54:00,2025-05-04 08:33:00,2025-05-04 08:08:03,2025-05-04 08:05:58
1297,2025-05-09 13:52:00,2025-05-09 15:11:00,2025-05-09 15:03:46,
1298,2025-05-04 10:35:00,2025-05-04 11:57:00,2025-05-04 11:02:11,2025-05-04 11:47:28
1299,2025-05-09 03:16:00,2025-05-09 04:02:00,2025-05-09 03:43:05,2025-05-09 03:59:29
1300,2025-05-04 14:20:00,2025-05-04 15:25:00,,2025-05-04 15:00:44
1301,2025-05-10 06:26:00,2025-05-10 06:51:00,,2025-05-10 06:36:11
1302,2025-05-09 21:38:00,2025-05-09 21:58:00,,2025-05-09 21:43:02
1303,2025-05-09 20:26:00,2025-05-09 20:56:00,2025-05-09 20:42:56,
1304,2025-05-07 16:29:00,2025-05-07 17:06:00,,
1305,2025-05-08 05:34:00,2025-05-08 06:59:00,,2025-05-08 06:40:27
1306,2025-05-02 01:51:00,2025-05-02 02:59:00,,2025-05-02 02:26:51
1307,2025-05-03 01:40:00,2025-05-03 02:50:00,2025-05-03 02:00:17,
1308,2025-05-08 18:40:00,2025-05-08 19:07:00,2025-05-08 18:55:03,
1309,2025-05-03 18:19:00,2025-05-03 19:49:00,2025-05-03 18:58:57,2025-05-03 19:37:35
1310,2025-05-07 11:51:00,2025-05-07 12:44:00,,2025-05-07 12:43:38
1311,2025-05-07 17:04:00,2025-05-07 17:34:00,,2025-05-07 17:25:56
1312,2025-05-01 23:50:00,2025-05-02 00:36:00,,2025-05-01 23:54:51
1313,2025-05-07 16:21:00,2025-05-07 17:36:00,,
1314,2025-05-10 19:17:00,2025-05-10 20:24:00,,
1315,2025-05-09 18:20:00,2025-05-09 18:52:00,2025-05-09 18:29:52,2025-05-09 18:37:10
1316,2025-05-10 12:13:00,2025-05-10 12:48:00,,
1317,2025-05-05 18:37:00,2025-05-05 19:44:00,,
1318,2025-05-08 12:56:00,2025-05-08 13:47:00,,
1319,2025-05-05 10:59:00,2025-05-05 12:13:00,2025-05-05 11:57:18,
1320,2025-05-05 17:31:00,2025-05-05 18:18:00,2025-05-05 18:00:49,2025-05-05 17:36:00
1321,2025-05-06 04:40:00,2025-05-06 06:07:00,,
1322,2025-05-03 03:01:00,2025-05-03 03:36:00,2025-05-03 03:12:04,
1323,2025-05-07 11:30:00,2025-05-07 12:14:00,2025-05-07 12:06:16,2025-05-07 12:06:57
1324,2025-05-03 03:12:00,2025-05-03 04:00:00,,2025-05-03 03:44:38
1325,2025-05-09 03:54:00,2025-05-09 05:01:00,,2025-05-09 04:52:38
1326,2025-05-05 16:24:00,2025-05-05 17:17:00,2025-05-05 16:42:17,
1327,2025-05-09 05:53:00,2025-05-09 07:08:00,,2025-05-09 06:14:18
1328,2025-05-08 00:04:00,2025-05-08 00:39:00,2025-05-08 00:24:28,
1329,2025-05-10 08:14:00,2025-05-10 08:58:00,,
1330,2025-05-10 13:02:00,2025-05-10 13:50:00,,2025-05-10 13:37:42
1331,2025-05-10 12:38:00,2025-05-10 13:18:00,2025-05-10 12:40:36,2025-05-10 13:16:23
1332,2025-05-08 20:55:00,2025-05-08 21:42:00,,
1333,2025-05-04 09:18:00,2025-05-04 10:17:00,,
1334,2025-05-03 05:33:00,2025-05-03 06:44:00,2025-05-03 06:09:43,2025-05-03 06:17:05
1335,2025-05-06 12:15:00,2025-05-06 12:35:00,2025-05-06 12:21:32,2025-05-06 12:32:11
1336,2025-05-01 08:31:00,2025-05-01 08:52:00,2025-05-01 08:31:51,2025-05-01 08:39:51
1337,2025-05-08 15:28:00,2025-05-08 16:39:00,2025-05-08 16:09:59,2025-05-08 16:33:42
1338,2025-05-05 00:03:00,2025-05-05 01:18:00,2025-05-05 01:11:40,2025-05-05 01:15:06
1339,2025-05-04 13:17:00,2025-05-04 14:27:00,2025-05-04 13:49:44,2025-05-04 14:11:21
1340,2025-05-01 13:33:00,2025-05-01 14:35:00,2025-05-01 14:27:47,
1341,2025-05-05 20:48:00,2025-05-05 21:24:00,,2025-05-05 21:23:07
1342,2025-05-01 04:06:00,2025-05-01 05:30:00,2025-05-01 04:26:47,
1343,2025-05-06 04:20:00,2025-05-06 05:27:00,2025-05-06 04:44:09,2025-05-06 04:53:22
1344,2025-05-04 07:55:00,2025-05-04 08:43:00,,2025-05-04 08:24:58
1345,2025-05-04 20:14:00,2025-05-04 21:36:00,,
1346,2025-05-07 08:05:00,2025-05-07 09:00:00,,
1347,2025-05-10 03:23:00,2025-05-10 04:36:00,2025-05-10 03:44:33,
1348,2025-05-09 13:39:00,2025-05-09 14:49:00,2025-05-09 14:24:52,2025-05-09 14:46:23
1349,2025-05-05 08:24:00,2025-05-05 09:05:00,,2025-05-05 08:56:22
1350,2025-05-01 19:02:00,2025-05-01 19:46:00,2025-05-01 19:45:39,
1351,2025-05-10 18:00:00,2025-05-10 18:37:00,,2025-05-10 18:13:50
1352,2025-05-08 07:08:00,2025-05-08 08:11:00,2025-05-08 07:55:04,2025-05-08 07:55:29
1353,2025-05-01 14:11:00,2025-05-01 15:37:00,2025-05-01 14:55:29,
1354,2025-05-09 04:16:00,2025-05-09 04:53:00,,2025-05-09 04:21:48
1355,2025-05-08 01:36:00,2025-05-08 01:57:00,,
1356,2025-05-10 20:08:00,2025-05-10 20:58:00,2025-05-10 20:45:10,2025-05-10 20:49:11
1357,2025-05-10 10:56:00,2025-05-10 11:42:00,2025-05-10 11:29:42,
1358,2025-05-02 19:27:00,2025-05-02 20:53:00,,2025-05-02 20:39:13
1359,2025-05-06 16:04:00,2025-05-06 17:15:00,2025-05-06 16:23:35,
1360,2025-05-05 03:57:00,2025-05-05 04:35:00,2025-05-05 04:21:57,2025-05-05 04:31:21
1361,2025-05-07 22:05:00,2025-05-07 23:24:00,2025-05-07 22:36:01,
1362,2025-05-10 06:11:00,2025-05-10 06:33:00,2025-05-10 06:31:22,
1363,2025-05-01 23:57:00,2025-05-02 00:34:00,,2025-05-02 00:18:53
1364,2025-05-09 01:14:00,2025-05-09 02:40:00,,2025-05-09 02:05:07
1365,2025-05-03 11:01:00,2025-05-03 11:42:00,2025-05-03 11:17:11,2025-05-03 11:30:29
1366,2025-05-05 16:36:00,2025-05-05 17:01:00,2025-05-05 16:57:34,2025-05-05 16:59:21
1367,2025-05-05 10:31:00,2025-05-05 11:02:00,,
1368,2025-05-02 02:54:00,2025-05-02 03:44:00,,
1369,2025-05-03 14:47:00,2025-05-03 15:20:00,2025-05-03 15:10:58,2025-05-03 15:10:31
1370,2025-05-01 22:51:00,2025-05-01 23:39:00,2025-05-01 23:17:07,
1371,2025-05-03 09:14:00,2025-05-03 10:25:00,2025-05-03 10:12:05,2025-05-03 10:15:17
1372,2025-05-09 12:12:00,2025-05-09 13:39:00,,2025-05-09 12:58:43
1373,2025-05-03 20:40:00,2025-05-03 21:03:00,2025-05-03 20:55:41,2025-05-03 20:55:51
1374,2025-05-03 02:45:00,2025-05-03 03:55:00,,2025-05-03 03:29:18
1375,2025-05-09 21:01:00,2025-05-09 21:29:00,,
1376,2025-05-08 03:08:00,2025-05-08 04:11:00,2025-05-08 03:57:10,
1377,2025-05-07 11:34:00,2025-05-07 12:58:00,,
1378,2025-05-08 07:43:00,2025-05-08 09:02:00,2025-05-08 08:02:12,2025-05-08 08:03:18
1379,2025-05-06 00:14:00,2025-05-06 00:37:00,2025-05-06 00:25:24,2025-05-06 00:35:14
1380,2025-05-09 07:32:00,2025-05-09 08:11:00,2025-05-09 07:53:13,
1381,2025-05-02 15:43:00,2025-05-02 16:46:00,2025-05-02 15:45:53,
1382,2025-05-10 18:00:00,2025-05-10 18:32:00,,
1383,2025-05-04 01:54:00,2025-05-04 02:58:00,,
1384,2025-05-05 09:38:00,2025-05-05 10:15:00,,
1385,2025-05-10 07:40:00,2025-05-10 08:16:00,2025-05-10 07:40:15,
1386,2025-05-02 17:36:00,2025-05-02 19:04:00,2025-05-02 18:18:06,
1387,2025-05-07 18:04:00,2025-05-07 19:15:00,,
1388,2025-05-05 01:16:00,2025-05-05 01:51:00,2025-05-05 01:26:29,2025-05-05 01:35:47
1389,2025-05-09 21:40:00,2025-05-09 22:30:00,,2025-05-09 21:44:10
1390,2025-05-02 14:39:00,2025-05-02 15:21:00,,
1391,2025-05-09 09:16:00,2025-05-09 09:59:00,2025-05-09 09:33:16,
1392,2025-05-08 16:05:00,2025-05-08 16:44:00,,
1393,2025-05-08 18:39:00,2025-05-08 20:03:00,2025-05-08 18:59:16,2025-05-08 19:12:30
1394,2025-05-09 02:22:00,2025-05-09 03:01:00,2025-05-09 02:42:40,
1395,2025-05-05 10:01:00,2025-05-05 11:09:00,2025-05-05 10:28:09,2025-05-05 11:07:36
1396,2025-05-02 06:59:00,2025-05-02 08:11:00,,2025-05-02 07:20:10
1397,2025-05-08 16:52:00,2025-05-08 17:23:00,,2025-05-08 17:21:23
1398,2025-05-05 23:53:00,2025-05-06 01:06:00,,2025-05-06 00:27:36
1399,2025-05-04 15:16:00,2025-05-04 16:25:00,,
1400,2025-05-07 18:25:00,2025-05-07 19:11:00,2025-05-07 18:31:50,
1401,2025-05-02 04:29:00,2025-05-02 05:02:00,2025-05-02 04:31:01,2025-05-02 04:59:18
1402,2025-05-02 13:45:00,2025-05-02 14:16:00,2025-05-02 14:00:04,
1403,2025-05-03 04:46:00,2025-05-03 05:25:00,2025-05-03 05:18:51,2025-05-03 05:24:57
1404,2025-05-04 00:57:00,2025-05-04 01:30:00,2025-05-04 01:19:33,2025-05-04 01:26:15
1405,2025-05-02 02:59:00,2025-05-02 04:06:00,,2025-05-02 03:06:04
1406,2025-05-01 21:25:00,2025-05-01 22:30:00,,
1407,2025-05-06 02:05:00,2025-05-06 03:20:00,,
1408,2025-05-01 13:42:00,2025-05-01 15:02:00,,
1409,2025-05-07 13:05:00,2025-05-07 14:30:00,,
1410,2025-05-05 18:35:00,2025-05-05 19:54:00,2025-05-05 19:36:37,
1411,2025-05-10 22:39:00,2025-05-10 23:07:00,,2025-05-10 22:56:44
1412,2025-05-06 13:45:00,2025-05-06 15:01:00,,2025-05-06 13:54:13
1413,2025-05-06 10:08:00,2025-05-06 10:41:00,2025-05-06 10:34:55,2025-05-06 10:39:22
1414,2025-05-02 04:32:00,2025-05-02 05:22:00,,2025-05-02 04:38:11
1415,2025-05-03 05:41:00,2025-05-03 07:02:00,,
1416,2025-05-01 05:57:00,2025-05-01 06:36:00,2025-05-01 06:00:57,2025-05-01 06:31:34
1417,2025-05-07 03:48:00,2025-05-07 05:00:00,,
1418,2025-05-06 22:00:00,2025-05-06 22:51:00,2025-05-06 22:17:35,2025-05-06 22:00:49
1419,2025-05-10 06:46:00,2025-05-10 07:51:00,,
1420,2025-05-07 18:35:00,2025-05-07 19:46:00,,
1421,2025-05-04 00:16:00,2025-05-04 01:36:00,2025-05-04 01:07:20,2025-05-04 01:16:55
1422,2025-05-04 15:23:00,2025-05-04 15:45:00,2025-05-04 15:37:47,
1423,2025-05-07 05:55:00,2025-05-07 06:51:00,,
1424,2025-05-03 18:25:00,2025-05-03 19:30:00,2025-05-03 18:47:52,2025-05-03 19:06:01
1425,2025-05-08 01:52:00,2025-05-08 02:57:00,2025-05-08 02:11:38,
1426,2025-05-03 01:53:00,2025-05-03 02:49:00,2025-05-03 01:57:01,
1427,2025-05-06 13:23:00,2025-05-06 14:27:00,,
1428,2025-05-09 05:18:00,2025-05-09 05:48:00,2025-05-09 05:25:18,2025-05-09 05:43:09
1429,2025-05-02 15:16:00,2025-05-02 16:18:00,,
1430,2025-05-05 08:57:00,2025-05-05 09:44:00,2025-05-05 09:38:50,2025-05-05 09:41:30
1431,2025-05-05 13:54:00,2025-05-05 14:53:00,,2025-05-05 14:45:45
1432,2025-05-08 13:55:00,2025-05-08 14:32:00,2025-05-08 14:16:56,
1433,2025-05-05 16:31:00,2025-05-05 16:55:00,,2025-05-05 16:31:59
1434,2025-05-06 06:37:00,2025-05-06 07:21:00,2025-05-06 07:04:17,2025-05-06 07:11:58
1435,2025-05-08 22:24:00,2025-05-08 23:28:00,2025-05-08 22:36:56,
1436,2025-05-03 11:09:00,2025-05-03 11:41:00,2025-05-03 11:30:00,2025-05-03 11:34:53
1437,2025-05-02 14:55:00,2025-05-02 15:22:00,2025-05-02 15:21:51,2025-05-02 15:21:57
1438,2025-05-04 02:33:00,2025-05-04 03:29:00,,2025-05-04 03:16:23
1439,2025-05-10 03:51:00,2025-05-10 05:16:00,2025-05-10 04:47:07,2025-05-10 04:12:48
1440,2025-05-06 22:14:00,2025-05-06 23:31:00,2025-05-06 23:29:13,
1441,2025-05-06 14:40:00,2025-05-06 15:31:00,2025-05-06 15:16:11,
1442,2025-05-04 22:15:00,2025-05-04 23:34:00,2025-05-04 23:00:56,
1443,2025-05-03 20:28:00,2025-05-03 21:57:00,,
1444,2025-05-04 11:27:00,2025-05-04 12:35:00,,2025-05-04 11:58:14
1445,2025-05-09 00:48:00,2025-05-09 01:53:00,2025-05-09 01:16:32,
1446,2025-05-07 06:52:00,2025-05-07 07:42:00,2025-05-07 07:40:32,
1447,2025-05-06 05:44:00,2025-05-06 06:57:00,2025-05-06 06:49:36,2025-05-06 06:52:06
1448,2025-05-05 18:59:00,2025-05-05 20:12:00,,2025-05-05 20:00:43
1449,2025-05-05 03:35:00,2025-05-05 04:00:00,,2025-05-05 03:39:49
1450,2025-05-06 09:35:00,2025-05-06 10:25:00,2025-05-06 10:05:02,
1451,2025-05-05 22:11:00,2025-05-05 23:24:00,2025-05-05 22:59:19,
1452,2025-05-06 15:03:00,2025-05-06 15:45:00,,
1453,2025-05-10 18:30:00,2025-05-10 19:35:00,2025-05-10 18:46:33,2025-05-10 19:29:03
1454,2025-05-10 11:30:00,2025-05-10 12:14:00,,
1455,2025-05-06 14:55:00,2025-05-06 15:59:00,2025-05-06 15:52:17,2025-05-06 15:54:48
1456,2025-05-01 18:02:00,2025-05-01 19:27:00,2025-05-01 18:59:58,
1457,2025-05-08 18:43:00,2025-05-08 19:14:00,,
1458,2025-05-02 19:37:00,2025-05-02 20:21:00,,2025-05-02 19:45:53
1459,2025-05-04 19:20:00,2025-05-04 20:20:00,2025-05-04 20:13:53,2025-05-04 20:16:38
1460,2025-05-01 02:19:00,2025-05-01 02:45:00,,
1461,2025-05-01 05:35:00,2025-05-01 06:30:00,2025-05-01 06:08:51,2025-05-01 05:57:23
1462,2025-05-08 16:59:00,2025-05-08 18:29:00,2025-05-08 17:15:08,2025-05-08 17:47:06
1463,2025-05-09 18:35:00,2025-05-09 19:34:00,2025-05-09 19:07:53,
1464,2025-05-07 20:51:00,2025-05-07 21:34:00,2025-05-07 21:33:57,2025-05-07 21:34:00
1465,2025-05-09 21:41:00,2025-05-09 22:30:00,2025-05-09 22:13:51,2025-05-09 22:27:22
1466,2025-05-06 13:37:00,2025-05-06 14:13:00,2025-05-06 14:07:39,2025-05-06 14:09:22
1467,2025-05-01 01:34:00,2025-05-01 01:59:00,2025-05-01 01:36:35,
1468,2025-05-08 13:10:00,2025-05-08 13:34:00,2025-05-08 13:20:38,
1469,2025-05-05 09:15:00,2025-05-05 10:36:00,2025-05-05 09:37:53,2025-05-05 09:58:10
1470,2025-05-09 18:16:00,2025-05-09 19:23:00,,
1471,2025-05-03 21:43:00,2025-05-03 22:58:00,2025-05-03 22:07:08,2025-05-03 22:52:40
1472,2025-05-02 23:01:00,2025-05-03 00:06:00,2025-05-02 23:29:15,
1473,2025-05-02 18:19:00,2025-05-02 19:09:00,,
1474,2025-05-02 14:15:00,2025-05-02 15:04:00,2025-05-02 14:24:28,2025-05-02 14:54:25
1475,2025-05-08 10:24:00,2025-05-08 11:32:00,2025-05-08 11:18:16,2025-05-08 11:25:18
1476,2025-05-06 17:38:00,2025-05-06 18:14:00,,2025-05-06 18:10:53
1477,2025-05-04 06:46:00,2025-05-04 07:23:00,,
1478,2025-05-01 16:49:00,2025-05-01 17:54:00,2025-05-01 17:18:30,2025-05-01 17:46:27
1479,2025-05-08 19:24:00,2025-05-08 20:21:00,2025-05-08 19:57:07,
1480,2025-05-01 12:10:00,2025-05-01 13:36:00,2025-05-01 13:25:02,2025-05-01 12:18:48
1481,2025-05-04 06:05:00,2025-05-04 07:22:00,2025-05-04 06:43:04,
1482,2025-05-10 23:34:00,2025-05-11 00:44:00,,2025-05-11 00:05:03
1483,2025-05-07 20:31:00,2025-05-07 21:46:00,,2025-05-07 20:33:00
1484,2025-05-07 00:53:00,2025-05-07 01:45:00,,
1485,2025-05-03 20:17:00,2025-05-03 21:36:00,2025-05-03 20:29:21,2025-05-03 20:32:33
1486,2025-05-08 01:27:00,2025-05-08 02:15:00,2025-05-08 01:32:43,
1487,2025-05-05 20:21:00,2025-05-05 21:49:00,,2025-05-05 21:37:39
1488,2025-05-07 23:50:00,2025-05-08 00:35:00,2025-05-08 00:19:43,
1489,2025-05-03 10:14:00,2025-05-03 10:43:00,,
1490,2025-05-09 14:31:00,2025-05-09 15:23:00,,2025-05-09 14:34:45
1491,2025-05-07 10:56:00,2025-05-07 11:30:00,2025-05-07 11:02:32,
1492,2025-05-01 19:54:00,2025-05-01 20:37:00,,
1493,2025-05-03 12:06:00,2025-05-03 12:47:00,,2025-05-03 12:27:44
1494,2025-05-03 14:28:00,2025-05-03 15:07:00,2025-05-03 14:35:45,
1495,2025-05-09 10:21:00,2025-05-09 10:47:00,2025-05-09 10:42:48,2025-05-09 10:45:44
1496,2025-05-01 16:16:00,2025-05-01 17:34:00,2025-05-01 17:27:24,
1497,2025-05-06 06:34:00,2025-05-06 06:56:00,2025-05-06 06:47:30,2025-05-06 06:49:07
1498,2025-05-10 23:42:00,2025-05-11 00:10:00,2025-05-10 23:47:04,
1499,2025-05-08 09:16:00,2025-05-08 10:13:00,,
1500,2025-05-09 22:22:00,2025-05-09 22:45:00,,2025-05-09 22:44:52
1501,2025-05-06 10:15:00,2025-05-06 11:45:00,2025-05-06 10:32:11,
1502,2025-05-06 13:53:00,2025-05-06 15:22:00,2025-05-06 15:19:27,2025-05-06 15:19:38
1503,2025-05-10 20:12:00,2025-05-10 21:30:00,2025-05-10 21:16:41,2025-05-10 21:25:17
1504,2025-05-01 16:04:00,2025-05-01 16:36:00,2025-05-01 16:30:08,2025-05-01 16:35:28
1505,2025-05-01 20:33:00,2025-05-01 21:34:00,,
1506,2025-05-05 02:24:00,2025-05-05 02:54:00,,2025-05-05 02:44:54
1507,2025-05-09 15:42:00,2025-05-09 16:41:00,2025-05-09 16:20:40,2025-05-09 16:34:14
1508,2025-05-08 16:28:00,2025-05-08 17:48:00,,2025-05-08 17:09:29
1509,2025-05-05 04:50:00,2025-05-05 05:47:00,,2025-05-05 04:50:35
1510,2025-05-10 18:25:00,2025-05-10 19:49:00,,
1511,2025-05-03 05:54:00,2025-05-03 06:47:00,2025-05-03 05:55:32,
1512,2025-05-01 12:31:00,2025-05-01 13:22:00,,
1513,2025-05-09 05:42:00,2025-05-09 06:52:00,,
1514,2025-05-09 07:43:00,2025-05-09 08:45:00,,
1515,2025-05-09 11:01:00,2025-05-09 11:31:00,,
1516,2025-05-08 00:10:00,2025-05-08 01:19:00,,
1517,2025-05-08 12:34:00,2025-05-08 13:06:00,,2025-05-08 13:00:04
1518,2025-05-07 09:27:00,2025-05-07 10:23:00,2025-05-07 10:14:38,2025-05-07 10:21:53
1519,2025-05-06 13:35:00,2025-05-06 14:03:00,2025-05-06 13:52:25,2025-05-06 13:56:08
1520,2025-05-01 00:02:00,2025-05-01 01:15:00,2025-05-01 00:37:18,2025-05-01 01:13:10
1521,2025-05-08 03:57:00,2025-05-08 04:20:00,2025-05-08 04:13:35,2025-05-08 04:19:50
1522,2025-05-08 04:59:00,2025-05-08 05:33:00,2025-05-08 05:24:05,2025-05-08 05:28:55
1523,2025-05-05 15:04:00,2025-05-05 15:27:00,,2025-05-05 15:25:14
1524,2025-05-09 10:24:00,2025-05-09 11:49:00,,
1525,2025-05-09 23:26:00,2025-05-10 00:04:00,2025-05-09 23:35:00,
1526,2025-05-03 04:17:00,2025-05-03 05:04:00,2025-05-03 04:30:16,
1527,2025-05-07 09:03:00,2025-05-07 10:06:00,2025-05-07 09:33:52,2025-05-07 10:00:59
1528,2025-05-01 22:17:00,2025-05-01 23:46:00,2025-05-01 23:45:02,2025-05-01 23:45:56
1529,2025-05-09 02:25:00,2025-05-09 03:41:00,,2025-05-09 03:38:11
1530,2025-05-04 07:07:00,2025-05-04 07:44:00,,2025-05-04 07:40:23
1531,2025-05-08 13:10:00,2025-05-08 13:36:00,,
1532,2025-05-10 19:50:00,2025-05-10 20:54:00,2025-05-10 20:53:32,2025-05-10 20:19:28
1533,2025-05-05 19:56:00,2025-05-05 21:10:00,,2025-05-05 20:04:50
1534,2025-05-07 10:23:00,2025-05-07 11:07:00,2025-05-07 10:59:00,
1535,2025-05-02 14:04:00,2025-05-02 14:48:00,2025-05-02 14:38:09,
1536,2025-05-06 14:39:00,2025-05-06 15:31:00,,2025-05-06 14:39:53
1537,2025-05-03 17:45:00,2025-05-03 19:06:00,,2025-05-03 18:42:06
1538,2025-05-04 02:16:00,2025-05-04 03:37:00,,
1539,2025-05-09 12:09:00,2025-05-09 12:39:00,2025-05-09 12:34:58,2025-05-09 12:27:35
1540,2025-05-07 17:35:00,2025-05-07 18:27:00,2025-05-07 17:46:13,2025-05-07 17:59:18
1541,2025-05-07 13:37:00,2025-05-07 14:27:00,2025-05-07 14:18:24,2025-05-07 14:26:22
1542,2025-05-08 23:52:00,2025-05-09 00:47:00,,2025-05-09 00:41:05
1543,2025-05-06 23:34:00,2025-05-07 00:34:00,,
1544,2025-05-03 01:47:00,2025-05-03 03:10:00,2025-05-03 02:58:56,2025-05-03 02:38:33
1545,2025-05-09 15:42:00,2025-05-09 16:34:00,,
1546,2025-05-04 14:01:00,2025-05-04 14:42:00,2025-05-04 14:01:18,2025-05-04 14:02:10
1547,2025-05-04 22:52:00,2025-05-05 00:14:00,,2025-05-04 23:17:36
1548,2025-05-03 18:41:00,2025-05-03 19:26:00,,
1549,2025-05-04 11:52:00,2025-05-04 13:10:00,,
1550,2025-05-09 22:41:00,2025-05-10 00:10:00,,
1551,2025-05-07 09:39:00,2025-05-07 11:04:00,2025-05-07 10:40:13,2025-05-07 10:51:45
1552,2025-05-09 11:10:00,2025-05-09 12:09:00,2025-05-09 11:18:51,2025-05-09 11:35:25
1553,2025-05-07 23:11:00,2025-05-08 00:38:00,,2025-05-08 00:08:53
1554,2025-05-07 18:03:00,2025-05-07 19:15:00,,
1555,2025-05-01 04:57:00,2025-05-01 05:55:00,,2025-05-01 05:36:49
1556,2025-05-09 17:51:00,2025-05-09 18:52:00,2025-05-09 18:17:41,
1557,2025-05-02 14:41:00,2025-05-02 15:53:00,2025-05-02 15:34:25,2025-05-02 15:43:59
1558,2025-05-07 09:06:00,2025-05-07 10:26:00,,2025-05-07 10:04:46
1559,2025-05-01 14:22:00,2025-05-01 15:07:00,,2025-05-01 14:42:34
1560,2025-05-07 21:51:00,2025-05-07 23:08:00,,
1561,2025-05-02 21:18:00,2025-05-02 22:40:00,2025-05-02 22:31:49,
1562,2025-05-06 08:52:00,2025-05-06 09:25:00,,
1563,2025-05-02 21:05:00,2025-05-02 22:10:00,2025-05-02 21:45:40,2025-05-02 21:49:01
1564,2025-05-05 15:30:00,2025-05-05 15:55:00,,2025-05-05 15:47:55
1565,2025-05-05 09:25:00,2025-05-05 10:44:00,,2025-05-05 10:28:55
1566,2025-05-04 02:36:00,2025-05-04 03:46:00,,
1567,2025-05-09 04:03:00,2025-05-09 04:56:00,,2025-05-09 04:49:10
1568,2025-05-05 13:04:00,2025-05-05 13:42:00,2025-05-05 13:39:35,
1569,2025-05-10 19:02:00,2025-05-10 19:26:00,2025-05-10 19:13:32,2025-05-10 19:03:11
1570,2025-05-03 17:27:00,2025-05-03 18:49:00,,2025-05-03 18:04:57
1571,2025-05-02 11:42:00,2025-05-02 12:56:00,2025-05-02 11:51:54,2025-05-02 12:48:49
1572,2025-05-03 21:47:00,2025-05-03 22:14:00,2025-05-03 21:56:41,2025-05-03 22:00:34
1573,2025-05-05 11:36:00,2025-05-05 12:01:00,2025-05-05 11:57:33,2025-05-05 11:59:53
1574,2025-05-06 18:57:00,2025-05-06 20:23:00,2025-05-06 19:07:29,
1575,2025-05-09 00:10:00,2025-05-09 00:54:00,2025-05-09 00:31:08,
1576,2025-05-06 14:00:00,2025-05-06 15:06:00,,2025-05-06 14:19:18
1577,2025-05-08 13:15:00,2025-05-08 14:39:00,,
1578,2025-05-09 16:43:00,2025-05-09 17:22:00,2025-05-09 17:03:31,
1579,2025-05-10 01:31:00,2025-05-10 02:01:00,2025-05-10 01:59:54,
1580,2025-05-06 04:14:00,2025-05-06 05:44:00,,
1581,2025-05-10 22:57:00,2025-05-10 23:32:00,,
1582,2025-05-03 15:15:00,2025-05-03 16:37:00,2025-05-03 16:00:31,2025-05-03 16:14:57
1583,2025-05-06 02:54:00,2025-05-06 04:04:00,2025-05-06 03:53:20,
1584,2025-05-03 11:35:00,2025-05-03 13:03:00,2025-05-03 11:40:06,2025-05-03 12:23:00
1585,2025-05-09 08:00:00,2025-05-09 09:13:00,2025-05-09 08:56:58,2025-05-09 09:12:27
1586,2025-05-09 17:38:00,2025-05-09 18:40:00,,2025-05-09 18:37:16
1587,2025-05-04 21:43:00,2025-05-04 22:45:00,,
1588,2025-05-04 23:47:00,2025-05-05 01:04:00,2025-05-05 00:58:39,2025-05-05 01:03:12
1589,2025-05-06 08:13:00,2025-05-06 08:36:00,2025-05-06 08:30:42,
1590,2025-05-04 22:58:00,2025-05-05 00:27:00,,
1591,2025-05-07 23:23:00,2025-05-08 00:49:00,2025-05-08 00:06:46,2025-05-08 00:47:53
1592,2025-05-04 10:31:00,2025-05-04 11:44:00,,
1593,2025-05-03 15:12:00,2025-05-03 16:00:00,,2025-05-03 15:26:03
1594,2025-05-02 03:49:00,2025-05-02 04:18:00,2025-05-02 04:05:35,
1595,2025-05-04 22:20:00,2025-05-04 22:44:00,2025-05-04 22:34:38,2025-05-04 22:33:48
1596,2025-05-02 22:52:00,2025-05-02 23:58:00,,
1597,2025-05-01 22:04:00,2025-05-01 23:09:00,,
1598,2025-05-04 10:19:00,2025-05-04 11:41:00,,2025-05-04 10:24:39
1599,2025-05-04 20:21:00,2025-05-04 21:45:00,2025-05-04 20:34:40,2025-05-04 21:13:10
1600,2025-05-03 16:28:00,2025-05-03 17:44:00,2025-05-03 17:35:17,2025-05-03 16:48:22
1601,2025-05-09 05:04:00,2025-05-09 05:28:00,,2025-05-09 05:06:54
1602,2025-05-10 13:31:00,2025-05-10 14:49:00,2025-05-10 14:30:25,2025-05-10 14:39:26
1603,2025-05-03 13:39:00,2025-05-03 14:48:00,2025-05-03 14:45:17,2025-05-03 14:46:12
1604,2025-05-02 22:43:00,2025-05-02 23:38:00,2025-05-02 22:49:01,
1605,2025-05-05 05:24:00,2025-05-05 05:56:00,,2025-05-05 05:33:30
1606,2025-05-10 12:17:00,2025-05-10 12:39:00,2025-05-10 12:37:21,
1607,2025-05-08 12:55:00,2025-05-08 13:20:00,,
1608,2025-05-04 00:27:00,2025-05-04 01:10:00,,2025-05-04 00:28:07
1609,2025-05-03 17:15:00,2025-05-03 17:41:00,,
1610,2025-05-10 19:55:00,2025-05-10 20:16:00,,2025-05-10 20:15:39
1611,2025-05-07 21:24:00,2025-05-07 21:58:00,2025-05-07 21:53:13,
1612,2025-05-04 03:15:00,2025-05-04 04:11:00,2025-05-04 03:52:16,2025-05-04 04:07:56
1613,2025-05-04 03:56:00,2025-05-04 05:10:00,2025-05-04 04:42:33,
